,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
12121,Japan,Sweet potatoes,2011,227738,1668,51796.3,15.71
12122,Japan,Sweet potatoes,2011,227738,1668,51796.3,13.32
12123,Japan,Sweet potatoes,2011,227738,1668,51796.3,15.62
12124,Japan,Sweet potatoes,2011,227738,1668,51796.3,15.38
12125,Japan,Sweet potatoes,2011,227738,1668,51796.3,15.43
12126,Japan,Sweet potatoes,2011,227738,1668,51796.3,13.32
12127,Japan,Wheat,2011,35286,1668,51796.3,15.71
12128,Japan,Wheat,2011,35286,1668,51796.3,13.32
12129,Japan,Wheat,2011,35286,1668,51796.3,15.62
12130,Japan,Wheat,2011,35286,1668,51796.3,15.38
12131,Japan,Wheat,2011,35286,1668,51796.3,15.43
12132,Japan,Wheat,2011,35286,1668,51796.3,13.32
12133,Japan,Yams,2011,220905,1668,51796.3,15.71
12134,Japan,Yams,2011,220905,1668,51796.3,13.32
12135,Japan,Yams,2011,220905,1668,51796.3,15.62
12136,Japan,Yams,2011,220905,1668,51796.3,15.38
12137,Japan,Yams,2011,220905,1668,51796.3,15.43
12138,Japan,Yams,2011,220905,1668,51796.3,13.32
12139,Japan,Maize,2012,26154,1668,54716.4,15.53
12140,Japan,Maize,2012,26154,1668,54716.4,13.11
12141,Japan,Maize,2012,26154,1668,54716.4,15.54
12142,Japan,Maize,2012,26154,1668,54716.4,15.14
12143,Japan,Maize,2012,26154,1668,54716.4,15.21
12144,Japan,Maize,2012,26154,1668,54716.4,13.11
12145,Japan,Potatoes,2012,307882,1668,54716.4,15.53
12146,Japan,Potatoes,2012,307882,1668,54716.4,13.11
12147,Japan,Potatoes,2012,307882,1668,54716.4,15.54
12148,Japan,Potatoes,2012,307882,1668,54716.4,15.14
12149,Japan,Potatoes,2012,307882,1668,54716.4,15.21
12150,Japan,Potatoes,2012,307882,1668,54716.4,13.11
12151,Japan,"Rice, paddy",2012,67388,1668,54716.4,15.53
12152,Japan,"Rice, paddy",2012,67388,1668,54716.4,13.11
12153,Japan,"Rice, paddy",2012,67388,1668,54716.4,15.54
12154,Japan,"Rice, paddy",2012,67388,1668,54716.4,15.14
12155,Japan,"Rice, paddy",2012,67388,1668,54716.4,15.21
12156,Japan,"Rice, paddy",2012,67388,1668,54716.4,13.11
12157,Japan,Soybeans,2012,17994,1668,54716.4,15.53
12158,Japan,Soybeans,2012,17994,1668,54716.4,13.11
12159,Japan,Soybeans,2012,17994,1668,54716.4,15.54
12160,Japan,Soybeans,2012,17994,1668,54716.4,15.14
12161,Japan,Soybeans,2012,17994,1668,54716.4,15.21
12162,Japan,Soybeans,2012,17994,1668,54716.4,13.11
12163,Japan,Sweet potatoes,2012,225747,1668,54716.4,15.53
12164,Japan,Sweet potatoes,2012,225747,1668,54716.4,13.11
12165,Japan,Sweet potatoes,2012,225747,1668,54716.4,15.54
12166,Japan,Sweet potatoes,2012,225747,1668,54716.4,15.14
12167,Japan,Sweet potatoes,2012,225747,1668,54716.4,15.21
12168,Japan,Sweet potatoes,2012,225747,1668,54716.4,13.11
12169,Japan,Wheat,2012,41004,1668,54716.4,15.53
12170,Japan,Wheat,2012,41004,1668,54716.4,13.11
12171,Japan,Wheat,2012,41004,1668,54716.4,15.54
12172,Japan,Wheat,2012,41004,1668,54716.4,15.14
12173,Japan,Wheat,2012,41004,1668,54716.4,15.21
12174,Japan,Wheat,2012,41004,1668,54716.4,13.11
12175,Japan,Yams,2012,222059,1668,54716.4,15.53
12176,Japan,Yams,2012,222059,1668,54716.4,13.11
12177,Japan,Yams,2012,222059,1668,54716.4,15.54
12178,Japan,Yams,2012,222059,1668,54716.4,15.14
12179,Japan,Yams,2012,222059,1668,54716.4,15.21
12180,Japan,Yams,2012,222059,1668,54716.4,13.11
12181,Japan,Maize,2013,27273,1668,52794.3,16.54
12182,Japan,Maize,2013,27273,1668,52794.3,13.91
12183,Japan,Maize,2013,27273,1668,52794.3,16.3
12184,Japan,Maize,2013,27273,1668,52794.3,16
12185,Japan,Maize,2013,27273,1668,52794.3,16.02
12186,Japan,Maize,2013,27273,1668,52794.3,13.91
12187,Japan,Potatoes,2013,302133,1668,52794.3,16.54
12188,Japan,Potatoes,2013,302133,1668,52794.3,13.91
12189,Japan,Potatoes,2013,302133,1668,52794.3,16.3
12190,Japan,Potatoes,2013,302133,1668,52794.3,16
12191,Japan,Potatoes,2013,302133,1668,52794.3,16.02
12192,Japan,Potatoes,2013,302133,1668,52794.3,13.91
12193,Japan,"Rice, paddy",2013,67280,1668,52794.3,16.54
12194,Japan,"Rice, paddy",2013,67280,1668,52794.3,13.91
12195,Japan,"Rice, paddy",2013,67280,1668,52794.3,16.3
12196,Japan,"Rice, paddy",2013,67280,1668,52794.3,16
12197,Japan,"Rice, paddy",2013,67280,1668,52794.3,16.02
12198,Japan,"Rice, paddy",2013,67280,1668,52794.3,13.91
12199,Japan,Soybeans,2013,15520,1668,52794.3,16.54
12200,Japan,Soybeans,2013,15520,1668,52794.3,13.91
12201,Japan,Soybeans,2013,15520,1668,52794.3,16.3
12202,Japan,Soybeans,2013,15520,1668,52794.3,16
12203,Japan,Soybeans,2013,15520,1668,52794.3,16.02
12204,Japan,Soybeans,2013,15520,1668,52794.3,13.91
12205,Japan,Sweet potatoes,2013,244119,1668,52794.3,16.54
12206,Japan,Sweet potatoes,2013,244119,1668,52794.3,13.91
12207,Japan,Sweet potatoes,2013,244119,1668,52794.3,16.3
12208,Japan,Sweet potatoes,2013,244119,1668,52794.3,16
12209,Japan,Sweet potatoes,2013,244119,1668,52794.3,16.02
12210,Japan,Sweet potatoes,2013,244119,1668,52794.3,13.91
12211,Japan,Wheat,2013,38616,1668,52794.3,16.54
12212,Japan,Wheat,2013,38616,1668,52794.3,13.91
12213,Japan,Wheat,2013,38616,1668,52794.3,16.3
12214,Japan,Wheat,2013,38616,1668,52794.3,16
12215,Japan,Wheat,2013,38616,1668,52794.3,16.02
12216,Japan,Wheat,2013,38616,1668,52794.3,13.91
12217,Japan,Yams,2013,217415,1668,52794.3,16.54
12218,Japan,Yams,2013,217415,1668,52794.3,13.91
12219,Japan,Yams,2013,217415,1668,52794.3,16.3
12220,Japan,Yams,2013,217415,1668,52794.3,16
12221,Japan,Yams,2013,217415,1668,52794.3,16.02
12222,Japan,Yams,2013,217415,1668,52794.3,13.91
12223,Kazakhstan,Maize,1992,31214,250,17182,6.2
12224,Kazakhstan,Maize,1992,31214,250,17182,2.78
12225,Kazakhstan,Potatoes,1992,105923,250,17182,6.2
12226,Kazakhstan,Potatoes,1992,105923,250,17182,2.78
12227,Kazakhstan,"Rice, paddy",1992,39915,250,17182,6.2
12228,Kazakhstan,"Rice, paddy",1992,39915,250,17182,2.78
12229,Kazakhstan,Sorghum,1992,11765,250,17182,6.2
12230,Kazakhstan,Sorghum,1992,11765,250,17182,2.78
12231,Kazakhstan,Soybeans,1992,11919,250,17182,6.2
12232,Kazakhstan,Soybeans,1992,11919,250,17182,2.78
12233,Kazakhstan,Wheat,1992,13324,250,17182,6.2
12234,Kazakhstan,Wheat,1992,13324,250,17182,2.78
12235,Kazakhstan,Maize,1993,32677,250,17182,5.51
12236,Kazakhstan,Maize,1993,32677,250,17182,1.63
12237,Kazakhstan,Potatoes,1993,96200,250,17182,5.51
12238,Kazakhstan,Potatoes,1993,96200,250,17182,1.63
12239,Kazakhstan,"Rice, paddy",1993,36871,250,17182,5.51
12240,Kazakhstan,"Rice, paddy",1993,36871,250,17182,1.63
12241,Kazakhstan,Sorghum,1993,12500,250,17182,5.51
12242,Kazakhstan,Sorghum,1993,12500,250,17182,1.63
12243,Kazakhstan,Soybeans,1993,11269,250,17182,5.51
12244,Kazakhstan,Soybeans,1993,11269,250,17182,1.63
12245,Kazakhstan,Wheat,1993,9178,250,17182,5.51
12246,Kazakhstan,Wheat,1993,9178,250,17182,1.63
12247,Kazakhstan,Maize,1994,22387,250,17182,6.04
12248,Kazakhstan,Maize,1994,22387,250,17182,3.12
12249,Kazakhstan,Potatoes,1994,95739,250,17182,6.04
12250,Kazakhstan,Potatoes,1994,95739,250,17182,3.12
12251,Kazakhstan,"Rice, paddy",1994,27937,250,17182,6.04
12252,Kazakhstan,"Rice, paddy",1994,27937,250,17182,3.12
12253,Kazakhstan,Sorghum,1994,12857,250,17182,6.04
12254,Kazakhstan,Sorghum,1994,12857,250,17182,3.12
12255,Kazakhstan,Soybeans,1994,9667,250,17182,6.04
12256,Kazakhstan,Soybeans,1994,9667,250,17182,3.12
12257,Kazakhstan,Wheat,1994,7490,250,17182,6.04
12258,Kazakhstan,Wheat,1994,7490,250,17182,3.12
12259,Kazakhstan,Maize,1995,19316,250,13535,6.53
12260,Kazakhstan,Maize,1995,19316,250,13535,4.33
12261,Kazakhstan,Potatoes,1995,84589,250,13535,6.53
12262,Kazakhstan,Potatoes,1995,84589,250,13535,4.33
12263,Kazakhstan,"Rice, paddy",1995,21932,250,13535,6.53
12264,Kazakhstan,"Rice, paddy",1995,21932,250,13535,4.33
12265,Kazakhstan,Sorghum,1995,5000,250,13535,6.53
12266,Kazakhstan,Sorghum,1995,5000,250,13535,4.33
12267,Kazakhstan,Soybeans,1995,8845,250,13535,6.53
12268,Kazakhstan,Soybeans,1995,8845,250,13535,4.33
12269,Kazakhstan,Wheat,1995,5748,250,13535,6.53
12270,Kazakhstan,Wheat,1995,5748,250,13535,4.33
12271,Kazakhstan,Maize,1996,16795,250,13047,5.98
12272,Kazakhstan,Maize,1996,16795,250,13047,1.61
12273,Kazakhstan,Potatoes,1996,88347,250,13047,5.98
12274,Kazakhstan,Potatoes,1996,88347,250,13047,1.61
12275,Kazakhstan,"Rice, paddy",1996,26155,250,13047,5.98
12276,Kazakhstan,"Rice, paddy",1996,26155,250,13047,1.61
12277,Kazakhstan,Sorghum,1996,8255,250,13047,5.98
12278,Kazakhstan,Sorghum,1996,8255,250,13047,1.61
12279,Kazakhstan,Soybeans,1996,8437,250,13047,5.98
12280,Kazakhstan,Soybeans,1996,8437,250,13047,1.61
12281,Kazakhstan,Wheat,1996,6835,250,13047,5.98
12282,Kazakhstan,Wheat,1996,6835,250,13047,1.61
12283,Kazakhstan,Maize,1997,18136,250,8112,7.53
12284,Kazakhstan,Maize,1997,18136,250,8112,4.52
12285,Kazakhstan,Potatoes,1997,84078,250,8112,7.53
12286,Kazakhstan,Potatoes,1997,84078,250,8112,4.52
12287,Kazakhstan,"Rice, paddy",1997,30765,250,8112,7.53
12288,Kazakhstan,"Rice, paddy",1997,30765,250,8112,4.52
12289,Kazakhstan,Sorghum,1997,6250,250,8112,7.53
12290,Kazakhstan,Sorghum,1997,6250,250,8112,4.52
12291,Kazakhstan,Soybeans,1997,10445,250,8112,7.53
12292,Kazakhstan,Soybeans,1997,10445,250,8112,4.52
12293,Kazakhstan,Wheat,1997,8449,250,8112,7.53
12294,Kazakhstan,Wheat,1997,8449,250,8112,4.52
12295,Kazakhstan,Maize,1998,26780,250,6416.14,6.94
12296,Kazakhstan,Maize,1998,26780,250,6416.14,3.25
12297,Kazakhstan,Potatoes,1998,76679,250,6416.14,6.94
12298,Kazakhstan,Potatoes,1998,76679,250,6416.14,3.25
12299,Kazakhstan,"Rice, paddy",1998,32162,250,6416.14,6.94
12300,Kazakhstan,"Rice, paddy",1998,32162,250,6416.14,3.25
12301,Kazakhstan,Sorghum,1998,7692,250,6416.14,6.94
12302,Kazakhstan,Sorghum,1998,7692,250,6416.14,3.25
12303,Kazakhstan,Soybeans,1998,13359,250,6416.14,6.94
12304,Kazakhstan,Soybeans,1998,13359,250,6416.14,3.25
12305,Kazakhstan,Wheat,1998,5200,250,6416.14,6.94
12306,Kazakhstan,Wheat,1998,5200,250,6416.14,3.25
12307,Kazakhstan,Maize,1999,30168,250,4720.28,7.09
12308,Kazakhstan,Maize,1999,30168,250,4720.28,3.73
12309,Kazakhstan,Potatoes,1999,107532,250,4720.28,7.09
12310,Kazakhstan,Potatoes,1999,107532,250,4720.28,3.73
12311,Kazakhstan,"Rice, paddy",1999,28070,250,4720.28,7.09
12312,Kazakhstan,"Rice, paddy",1999,28070,250,4720.28,3.73
12313,Kazakhstan,Sorghum,1999,50000,250,4720.28,7.09
12314,Kazakhstan,Sorghum,1999,50000,250,4720.28,3.73
12315,Kazakhstan,Soybeans,1999,13000,250,4720.28,7.09
12316,Kazakhstan,Soybeans,1999,13000,250,4720.28,3.73
12317,Kazakhstan,Wheat,1999,12868,250,4720.28,7.09
12318,Kazakhstan,Wheat,1999,12868,250,4720.28,3.73
12319,Kazakhstan,Maize,2000,33350,250,3024.42,7.26
12320,Kazakhstan,Maize,2000,33350,250,3024.42,3.23
12321,Kazakhstan,Potatoes,2000,106383,250,3024.42,7.26
12322,Kazakhstan,Potatoes,2000,106383,250,3024.42,3.23
12323,Kazakhstan,"Rice, paddy",2000,29723,250,3024.42,7.26
12324,Kazakhstan,"Rice, paddy",2000,29723,250,3024.42,3.23
12325,Kazakhstan,Sorghum,2000,65862,250,3024.42,7.26
12326,Kazakhstan,Sorghum,2000,65862,250,3024.42,3.23
12327,Kazakhstan,Soybeans,2000,11343,250,3024.42,7.26
12328,Kazakhstan,Soybeans,2000,11343,250,3024.42,3.23
12329,Kazakhstan,Wheat,2000,9028,250,3024.42,7.26
12330,Kazakhstan,Wheat,2000,9028,250,3024.42,3.23
12331,Kazakhstan,Maize,2001,37125,250,3007.26,7.23
12332,Kazakhstan,Maize,2001,37125,250,3007.26,3.85
12333,Kazakhstan,Potatoes,2001,132897,250,3007.26,7.23
12334,Kazakhstan,Potatoes,2001,132897,250,3007.26,3.85
12335,Kazakhstan,"Rice, paddy",2001,28714,250,3007.26,7.23
12336,Kazakhstan,"Rice, paddy",2001,28714,250,3007.26,3.85
12337,Kazakhstan,Sorghum,2001,31915,250,3007.26,7.23
12338,Kazakhstan,Sorghum,2001,31915,250,3007.26,3.85
12339,Kazakhstan,Soybeans,2001,13561,250,3007.26,7.23
12340,Kazakhstan,Soybeans,2001,13561,250,3007.26,3.85
12341,Kazakhstan,Wheat,2001,11803,250,3007.26,7.23
12342,Kazakhstan,Wheat,2001,11803,250,3007.26,3.85
12343,Kazakhstan,Maize,2002,41370,250,3361.84,7.4
12344,Kazakhstan,Maize,2002,41370,250,3361.84,4.77
12345,Kazakhstan,Potatoes,2002,139278,250,3361.84,7.4
12346,Kazakhstan,Potatoes,2002,139278,250,3361.84,4.77
12347,Kazakhstan,"Rice, paddy",2002,30288,250,3361.84,7.4
12348,Kazakhstan,"Rice, paddy",2002,30288,250,3361.84,4.77
12349,Kazakhstan,Sorghum,2002,14316,250,3361.84,7.4
12350,Kazakhstan,Sorghum,2002,14316,250,3361.84,4.77
12351,Kazakhstan,Soybeans,2002,14955,250,3361.84,7.4
12352,Kazakhstan,Soybeans,2002,14955,250,3361.84,4.77
12353,Kazakhstan,Wheat,2002,10895,250,3361.84,7.4
12354,Kazakhstan,Wheat,2002,10895,250,3361.84,4.77
12355,Kazakhstan,Maize,2004,44575,250,3802.92,7.52
12356,Kazakhstan,Maize,2004,44575,250,3802.92,4.18
12357,Kazakhstan,Potatoes,2004,134485,250,3802.92,7.52
12358,Kazakhstan,Potatoes,2004,134485,250,3802.92,4.18
12359,Kazakhstan,"Rice, paddy",2004,34182,250,3802.92,7.52
12360,Kazakhstan,"Rice, paddy",2004,34182,250,3802.92,4.18
12361,Kazakhstan,Sorghum,2004,17500,250,3802.92,7.52
12362,Kazakhstan,Sorghum,2004,17500,250,3802.92,4.18
12363,Kazakhstan,Soybeans,2004,14630,250,3802.92,7.52
12364,Kazakhstan,Soybeans,2004,14630,250,3802.92,4.18
12365,Kazakhstan,Wheat,2004,8432,250,3802.92,7.52
12366,Kazakhstan,Wheat,2004,8432,250,3802.92,4.18
12367,Kazakhstan,Maize,2005,41546,250,3666.62,7.07
12368,Kazakhstan,Maize,2005,41546,250,3666.62,4
12369,Kazakhstan,Potatoes,2005,150135,250,3666.62,7.07
12370,Kazakhstan,Potatoes,2005,150135,250,3666.62,4
12371,Kazakhstan,"Rice, paddy",2005,33518,250,3666.62,7.07
12372,Kazakhstan,"Rice, paddy",2005,33518,250,3666.62,4
12373,Kazakhstan,Sorghum,2005,20000,250,3666.62,7.07
12374,Kazakhstan,Sorghum,2005,20000,250,3666.62,4
12375,Kazakhstan,Soybeans,2005,16438,250,3666.62,7.07
12376,Kazakhstan,Soybeans,2005,16438,250,3666.62,4
12377,Kazakhstan,Wheat,2005,9480,250,3666.62,7.07
12378,Kazakhstan,Wheat,2005,9480,250,3666.62,4
12379,Kazakhstan,Maize,2006,46317,250,3926.27,7.65
12380,Kazakhstan,Maize,2006,46317,250,3926.27,3.88
12381,Kazakhstan,Potatoes,2006,153851,250,3926.27,7.65
12382,Kazakhstan,Potatoes,2006,153851,250,3926.27,3.88
12383,Kazakhstan,"Rice, paddy",2006,32966,250,3926.27,7.65
12384,Kazakhstan,"Rice, paddy",2006,32966,250,3926.27,3.88
12385,Kazakhstan,Sorghum,2006,24128,250,3926.27,7.65
12386,Kazakhstan,Sorghum,2006,24128,250,3926.27,3.88
12387,Kazakhstan,Soybeans,2006,16578,250,3926.27,7.65
12388,Kazakhstan,Soybeans,2006,16578,250,3926.27,3.88
12389,Kazakhstan,Wheat,2006,11348,250,3926.27,7.65
12390,Kazakhstan,Wheat,2006,11348,250,3926.27,3.88
12391,Kazakhstan,Maize,2007,45636,250,5575.89,7.78
12392,Kazakhstan,Maize,2007,45636,250,5575.89,4.14
12393,Kazakhstan,Potatoes,2007,155792,250,5575.89,7.78
12394,Kazakhstan,Potatoes,2007,155792,250,5575.89,4.14
12395,Kazakhstan,"Rice, paddy",2007,33678,250,5575.89,7.78
12396,Kazakhstan,"Rice, paddy",2007,33678,250,5575.89,4.14
12397,Kazakhstan,Sorghum,2007,4800,250,5575.89,7.78
12398,Kazakhstan,Sorghum,2007,4800,250,5575.89,4.14
12399,Kazakhstan,Soybeans,2007,16959,250,5575.89,7.78
12400,Kazakhstan,Soybeans,2007,16959,250,5575.89,4.14
12401,Kazakhstan,Wheat,2007,12983,250,5575.89,7.78
12402,Kazakhstan,Wheat,2007,12983,250,5575.89,4.14
12403,Kazakhstan,Maize,2008,44042,250,7044.9,7.25
12404,Kazakhstan,Maize,2008,44042,250,7044.9,4.19
12405,Kazakhstan,Potatoes,2008,144356,250,7044.9,7.25
12406,Kazakhstan,Potatoes,2008,144356,250,7044.9,4.19
12407,Kazakhstan,"Rice, paddy",2008,33736,250,7044.9,7.25
12408,Kazakhstan,"Rice, paddy",2008,33736,250,7044.9,4.19
12409,Kazakhstan,Sorghum,2008,3871,250,7044.9,7.25
12410,Kazakhstan,Sorghum,2008,3871,250,7044.9,4.19
12411,Kazakhstan,Soybeans,2008,17326,250,7044.9,7.25
12412,Kazakhstan,Soybeans,2008,17326,250,7044.9,4.19
12413,Kazakhstan,Wheat,2008,9715,250,7044.9,7.25
12414,Kazakhstan,Wheat,2008,9715,250,7044.9,4.19
12415,Kazakhstan,Maize,2009,47500,250,8716.14,6.77
12416,Kazakhstan,Maize,2009,47500,250,8716.14,3.03
12417,Kazakhstan,Potatoes,2009,162092,250,8716.14,6.77
12418,Kazakhstan,Potatoes,2009,162092,250,8716.14,3.03
12419,Kazakhstan,"Rice, paddy",2009,35323,250,8716.14,6.77
12420,Kazakhstan,"Rice, paddy",2009,35323,250,8716.14,3.03
12421,Kazakhstan,Sorghum,2009,5000,250,8716.14,6.77
12422,Kazakhstan,Sorghum,2009,5000,250,8716.14,3.03
12423,Kazakhstan,Soybeans,2009,18002,250,8716.14,6.77
12424,Kazakhstan,Soybeans,2009,18002,250,8716.14,3.03
12425,Kazakhstan,Wheat,2009,11941,250,8716.14,6.77
12426,Kazakhstan,Wheat,2009,11941,250,8716.14,3.03
12427,Kazakhstan,Maize,2010,48331,250,6283.85,6.96
12428,Kazakhstan,Maize,2010,48331,250,6283.85,2.95
12429,Kazakhstan,Potatoes,2010,143194,250,6283.85,6.96
12430,Kazakhstan,Potatoes,2010,143194,250,6283.85,2.95
12431,Kazakhstan,"Rice, paddy",2010,39697,250,6283.85,6.96
12432,Kazakhstan,"Rice, paddy",2010,39697,250,6283.85,2.95
12433,Kazakhstan,Sorghum,2010,4500,250,6283.85,6.96
12434,Kazakhstan,Sorghum,2010,4500,250,6283.85,2.95
12435,Kazakhstan,Soybeans,2010,18489,250,6283.85,6.96
12436,Kazakhstan,Soybeans,2010,18489,250,6283.85,2.95
12437,Kazakhstan,Wheat,2010,7336,250,6283.85,6.96
12438,Kazakhstan,Wheat,2010,7336,250,6283.85,2.95
12439,Kazakhstan,Maize,2011,49864,250,10656.6,6.54
12440,Kazakhstan,Maize,2011,49864,250,10656.6,2.67
12441,Kazakhstan,Potatoes,2011,167176,250,10656.6,6.54
12442,Kazakhstan,Potatoes,2011,167176,250,10656.6,2.67
12443,Kazakhstan,"Rice, paddy",2011,37152,250,10656.6,6.54
12444,Kazakhstan,"Rice, paddy",2011,37152,250,10656.6,2.67
12445,Kazakhstan,Sorghum,2011,13000,250,10656.6,6.54
12446,Kazakhstan,Sorghum,2011,13000,250,10656.6,2.67
12447,Kazakhstan,Soybeans,2011,19001,250,10656.6,6.54
12448,Kazakhstan,Soybeans,2011,19001,250,10656.6,2.67
12449,Kazakhstan,Wheat,2011,16609,250,10656.6,6.54
12450,Kazakhstan,Wheat,2011,16609,250,10656.6,2.67
12451,Kazakhstan,Maize,2012,51877,250,8674.58,6.07
12452,Kazakhstan,Maize,2012,51877,250,8674.58,2.5
12453,Kazakhstan,Potatoes,2012,165927,250,8674.58,6.07
12454,Kazakhstan,Potatoes,2012,165927,250,8674.58,2.5
12455,Kazakhstan,"Rice, paddy",2012,37712,250,8674.58,6.07
12456,Kazakhstan,"Rice, paddy",2012,37712,250,8674.58,2.5
12457,Kazakhstan,Sorghum,2012,2750,250,8674.58,6.07
12458,Kazakhstan,Sorghum,2012,2750,250,8674.58,2.5
12459,Kazakhstan,Soybeans,2012,20128,250,8674.58,6.07
12460,Kazakhstan,Soybeans,2012,20128,250,8674.58,2.5
12461,Kazakhstan,Wheat,2012,7929,250,8674.58,6.07
12462,Kazakhstan,Wheat,2012,7929,250,8674.58,2.5
12463,Kazakhstan,Maize,2013,52779,250,8738.38,8.71
12464,Kazakhstan,Maize,2013,52779,250,8738.38,5.49
12465,Kazakhstan,Potatoes,2013,181522,250,8738.38,8.71
12466,Kazakhstan,Potatoes,2013,181522,250,8738.38,5.49
12467,Kazakhstan,"Rice, paddy",2013,38500,250,8738.38,8.71
12468,Kazakhstan,"Rice, paddy",2013,38500,250,8738.38,5.49
12469,Kazakhstan,Sorghum,2013,2258,250,8738.38,8.71
12470,Kazakhstan,Sorghum,2013,2258,250,8738.38,5.49
12471,Kazakhstan,Soybeans,2013,19727,250,8738.38,8.71
12472,Kazakhstan,Soybeans,2013,19727,250,8738.38,5.49
12473,Kazakhstan,Wheat,2013,10762,250,8738.38,8.71
12474,Kazakhstan,Wheat,2013,10762,250,8738.38,5.49
12475,Kenya,Cassava,1990,108498,630,3469,15.94
12476,Kenya,Maize,1990,16591,630,3469,15.94
12477,Kenya,Plantains and others,1990,125000,630,3469,15.94
12478,Kenya,Potatoes,1990,88655,630,3469,15.94
12479,Kenya,"Rice, paddy",1990,30984,630,3469,15.94
12480,Kenya,Sorghum,1990,8473,630,3469,15.94
12481,Kenya,Soybeans,1990,8000,630,3469,15.94
12482,Kenya,Sweet potatoes,1990,99153,630,3469,15.94
12483,Kenya,Wheat,1990,16551,630,3469,15.94
12484,Kenya,Yams,1990,88356,630,3469,15.94
12485,Kenya,Cassava,1991,100000,630,3469,16.26
12486,Kenya,Maize,1991,18321,630,3469,16.26
12487,Kenya,Plantains and others,1991,125000,630,3469,16.26
12488,Kenya,Potatoes,1991,113356,630,3469,16.26
12489,Kenya,"Rice, paddy",1991,38846,630,3469,16.26
12490,Kenya,Sorghum,1991,9572,630,3469,16.26
12491,Kenya,Soybeans,1991,8037,630,3469,16.26
12492,Kenya,Sweet potatoes,1991,109373,630,3469,16.26
12493,Kenya,Wheat,1991,18484,630,3469,16.26
12494,Kenya,Yams,1991,80000,630,3469,16.26
12495,Kenya,Cassava,1992,102462,630,3469,16.34
12496,Kenya,Maize,1992,17271,630,3469,16.34
12497,Kenya,Plantains and others,1992,125000,630,3469,16.34
12498,Kenya,Potatoes,1992,92975,630,3469,16.34
12499,Kenya,"Rice, paddy",1992,35362,630,3469,16.34
12500,Kenya,Sorghum,1992,11216,630,3469,16.34
12501,Kenya,Soybeans,1992,8059,630,3469,16.34
12502,Kenya,Sweet potatoes,1992,67531,630,3469,16.34
12503,Kenya,Wheat,1992,19359,630,3469,16.34
12504,Kenya,Yams,1992,74707,630,3469,16.34
12505,Kenya,Cassava,1993,102936,630,3469,16.36
12506,Kenya,Maize,1993,15549,630,3469,16.36
12507,Kenya,Plantains and others,1993,123529,630,3469,16.36
12508,Kenya,Potatoes,1993,117490,630,3469,16.36
12509,Kenya,"Rice, paddy",1993,41483,630,3469,16.36
12510,Kenya,Sorghum,1993,7454,630,3469,16.36
12511,Kenya,Soybeans,1993,8081,630,3469,16.36
12512,Kenya,Sweet potatoes,1993,96271,630,3469,16.36
12513,Kenya,Wheat,1993,13795,630,3469,16.36
12514,Kenya,Yams,1993,67487,630,3469,16.36
12515,Kenya,Cassava,1994,91297,630,3469,16.58
12516,Kenya,Maize,1994,20400,630,3469,16.58
12517,Kenya,Plantains and others,1994,125000,630,3469,16.58
12518,Kenya,Potatoes,1994,97108,630,3469,16.58
12519,Kenya,"Rice, paddy",1994,43559,630,3469,16.58
